vecID,depart,arrival
237,19320.00,29532.00
238,19380.00,22014.00
239,19440.00,21676.00
240,19440.00,29435.00
241,19440.00,19562.00
242,19440.00,30777.00
243,19440.00,20173.00
244,19443.00,25736.00
245,19440.00,25224.00
246,19440.00,22631.00
247,19440.00,30738.00
248,19443.00,22944.00
249,19440.00,22261.00
250,19443.00,20902.00
251,19446.00,29991.00
252,19440.00,28206.00
253,19440.00,30317.00
254,19440.00,29327.00
255,19449.00,22650.00
256,19440.00,23201.00
257,19443.00,28484.00
258,19440.00,31003.00
259,19440.00,27941.00
260,19452.00,26067.00
261,19443.00,27978.00
262,19446.00,22027.00
263,19500.00,24190.00
264,19500.00,29753.00
265,19500.00,28323.00
266,19500.00,27157.00
267,19500.00,22821.00
268,19500.00,27845.00
269,19500.00,21613.00
270,19500.00,23611.00
271,19500.00,26765.00
272,19500.00,24235.00
273,19503.00,23703.00
274,19500.00,30167.00
275,19500.00,24506.00
276,19500.00,23378.00
277,19503.00,27515.00
278,19500.00,26846.00
279,19500.00,27072.00
280,19560.00,30794.00
281,19560.00,23137.00
282,19560.00,30544.00
283,19563.00,26651.00
284,19560.00,27932.00
285,19563.00,21438.00
286,19560.00,30352.00
287,19620.00,28998.00
288,19623.00,25181.00
289,19680.00,28886.00
290,19680.00,24383.00
291,19680.00,29186.00
292,19680.00,28387.00
293,19740.00,25238.00
294,19740.00,30683.00
295,19740.00,29340.00
296,19740.00,30635.00
297,19740.00,27464.00
298,19800.00,26113.00
299,19800.00,23744.00
300,19800.00,20447.00
301,19800.00,25148.00
302,19800.00,20229.00
303,19800.00,26939.00
304,19800.00,26939.00
305,19800.00,27576.00
306,19800.00,28280.00
307,19860.00,23486.00
308,19860.00,30225.00
309,19860.00,27466.00
310,19860.00,26855.00
311,19860.00,20660.00
312,19860.00,20462.00
313,19920.00,20415.00
314,19920.00,22069.00
315,19920.00,23133.00
316,19920.00,30688.00
317,19920.00,23233.00
318,19980.00,20531.00
319,20040.00,29448.00
320,20040.00,26698.00
321,20040.00,27509.00
322,20040.00,20524.00
323,20040.00,20537.00
324,20040.00,31297.00
325,20100.00,26804.00
326,20100.00,20719.00
327,20100.00,24678.00
328,20220.00,23935.00
329,20280.00,31423.00
330,20340.00,29198.00
331,20400.00,25327.00
332,20400.00,20893.00
333,20520.00,25446.00
334,20520.00,29802.00
335,20520.00,24859.00
336,20640.00,25691.00
337,20760.00,23476.00
338,20760.00,26682.00
339,20820.00,22141.00
340,20820.00,30759.00
341,20823.00,30061.00
342,20880.00,21611.00
343,20880.00,24375.00
344,20880.00,24989.00
345,20880.00,23580.00
346,20880.00,22993.00
347,20880.00,24146.00
348,20883.00,25624.00
349,20880.00,24104.00
350,20880.00,22934.00
351,20886.00,32111.00
352,20883.00,29985.00
353,20886.00,32288.00
354,20940.00,32136.00
355,20940.00,24781.00
356,20940.00,28474.00
357,20940.00,32604.00
358,20940.00,30289.00
359,21000.00,29873.00
360,21000.00,31535.00
361,21000.00,24070.00
362,21000.00,23454.00
363,21060.00,30380.00
364,21063.00,31903.00
365,21060.00,29349.00
366,21060.00,29177.00
367,21120.00,26106.00
368,21120.00,29909.00
369,21120.00,27410.00
370,21120.00,25166.00
371,21123.00,22999.00
372,21120.00,29472.00
373,21180.00,31088.00
374,21180.00,29252.00
375,21180.00,26147.00
376,21180.00,26260.00
377,21240.00,27064.00
378,21300.00,21885.00
379,21300.00,23019.00
380,21300.00,29892.00
381,21300.00,24696.00
382,21300.00,30073.00
383,21360.00,32401.00
384,21360.00,30617.00
385,21360.00,22625.00
386,21360.00,31392.00
387,21360.00,29904.00
388,21360.00,31543.00
389,21360.00,27927.00
390,21360.00,32323.00
391,21360.00,27106.00
392,21360.00,26890.00
393,21363.00,27294.00
394,21360.00,23823.00
395,21420.00,29301.00
396,21420.00,22769.00
397,21420.00,24316.00
398,21420.00,27181.00
399,21420.00,29195.00
400,21420.00,25213.00
401,21420.00,29679.00
402,21420.00,22774.00
403,21420.00,21860.00
404,21420.00,26169.00
405,21420.00,30611.00
406,21480.00,27799.00
407,21480.00,29087.00
408,21480.00,28454.00
409,21540.00,29315.00
410,21540.00,27715.00
411,21540.00,30400.00
412,21540.00,27350.00
413,21540.00,29385.00
414,21540.00,28076.00
415,21540.00,25710.00
416,21540.00,30838.00
417,21540.00,24556.00
418,21600.00,31683.00
419,21600.00,28907.00
420,21600.00,29724.00
421,21600.00,29950.00
422,21600.00,27461.00
423,21600.00,28955.00
424,21600.00,30293.00
425,21600.00,26025.00
426,21600.00,25735.00
427,21600.00,32383.00
428,21600.00,31082.00
429,21600.00,28754.00
430,21600.00,25979.00
431,21600.00,27568.00
432,21603.00,31210.00
433,21600.00,24666.00
434,21600.00,22508.00
435,21600.00,22325.00
436,21603.00,32187.00
437,21600.00,29763.00
438,21600.00,27284.00
439,21600.00,28652.00
440,21606.00,29468.00
441,21600.00,33006.00
442,21603.00,25293.00
443,21603.00,31439.00
444,21600.00,29327.00
445,21609.00,26121.00
446,21600.00,24108.00
447,21600.00,27925.00
448,21600.00,29240.00
449,21603.00,26322.00
450,21600.00,26242.00
451,21600.00,31224.00
452,21603.00,28794.00
453,21600.00,31934.00
454,21606.00,24925.00
455,21615.00,31058.00
456,21600.00,32984.00
457,21603.00,25330.00
458,21600.00,32183.00
459,21600.00,31054.00
460,21618.00,33322.00
461,21603.00,24278.00
462,21606.00,31709.00
463,21603.00,27387.00
464,21600.00,30416.00
465,21600.00,22289.00
466,21609.00,32249.00
467,21606.00,30698.00
468,21600.00,26335.00
469,21606.00,28164.00
470,21603.00,29886.00
471,21609.00,26201.00
472,21621.00,24928.00
473,21609.00,29247.00
474,21603.00,26697.00
475,21603.00,29305.00
476,21624.00,29004.00
477,21603.00,28731.00
478,21612.00,29060.00
479,21606.00,28330.00
480,21606.00,29174.00
481,21626.00,24766.00
482,21603.00,31747.00
483,21606.00,28314.00
484,21600.00,32223.00
485,21606.00,24189.00
486,21609.00,29264.00
487,21612.00,27719.00
488,21612.00,25034.00
489,21609.00,30062.00
490,21600.00,32595.00
491,21603.00,31575.00
492,21600.00,32081.00
493,21615.00,24653.00
494,21609.00,30739.00
495,21630.00,26687.00
496,21603.00,24208.00
497,21618.00,29172.00
498,21603.00,30039.00
499,21621.00,27526.00
500,21606.00,33481.00
501,21603.00,24607.00
502,21624.00,26619.00
503,21609.00,27167.00
504,21660.00,29427.00
505,21660.00,32745.00
506,21660.00,27973.00
507,21660.00,30839.00
508,21667.00,22413.00
509,21660.00,26696.00
510,21660.00,23932.00
511,21660.00,26211.00
512,21660.00,22428.00
513,21660.00,24189.00
514,21660.00,26876.00
515,21660.00,22098.00
516,21660.00,26492.00
517,21660.00,28308.00
518,21664.00,27885.00
519,21660.00,28227.00
520,21660.00,26183.00
521,21660.00,23411.00
522,21660.00,32928.00
523,21663.00,26373.00
524,21660.00,30702.00
525,21660.00,31808.00
526,21667.00,28527.00
527,21663.00,31416.00
528,21666.00,25842.00
529,21660.00,29896.00
530,21660.00,24976.00
531,21660.00,26319.00
532,21663.00,30631.00
533,21660.00,28516.00
534,21660.00,30576.00
535,21660.00,33541.00
536,21660.00,27261.00
537,21666.00,24507.00
538,21670.00,31844.00
539,21669.00,31064.00
540,21669.00,29813.00
541,21663.00,31088.00
542,21672.00,32836.00
543,21673.00,31715.00
544,21660.00,27085.00
545,21663.00,31952.00
546,21660.00,30025.00
547,21680.00,33224.00
548,21663.00,25335.00
549,21666.00,26337.00
550,21660.00,23061.00
551,21672.00,29907.00
552,21675.00,28621.00
553,21660.00,28237.00
554,21663.00,24561.00
555,21666.00,27721.00
556,21678.00,23779.00
557,21663.00,33232.00
558,21663.00,26430.00
559,21669.00,24992.00
560,21663.00,26154.00
561,21681.00,29967.00
562,21663.00,27713.00
563,21660.00,29672.00
564,21675.00,29787.00
565,21663.00,31117.00
566,21663.00,23941.00
567,21666.00,30817.00
568,21660.00,30743.00
569,21684.00,33369.00
570,21660.00,26980.00
571,21663.00,26997.00
572,21678.00,26293.00
573,21660.00,27516.00
574,21681.00,31845.00
575,21684.00,28508.00
576,21663.00,30197.00
577,21660.00,33199.00
578,21687.00,32952.00
579,21666.00,29191.00
580,21663.00,26904.00
581,21720.00,26718.00
582,21720.00,30616.00
583,21720.00,27101.00
584,21720.00,30545.00
585,21720.00,26352.00
586,21720.00,30299.00
587,21720.00,28743.00
588,21720.00,22223.00
589,21720.00,31775.00
590,21723.00,31300.00
591,21720.00,27179.00
592,21720.00,24335.00
593,21723.00,30806.00
594,21720.00,31866.00
595,21723.00,32370.00
596,21720.00,24189.00
597,21720.00,26968.00
598,21720.00,26597.00
599,21720.00,29578.00
600,21726.00,28113.00
601,21720.00,29566.00
602,21720.00,28722.00
603,21726.00,31973.00
604,21720.00,31628.00
605,21723.00,23741.00
606,21720.00,24663.00
607,21720.00,32189.00
608,21729.00,24213.00
609,21720.00,29311.00
610,21720.00,29467.00
611,21723.00,25906.00
612,21732.00,27163.00
613,21723.00,22112.00
614,21726.00,26929.00
615,21720.00,32838.00
616,21720.00,24476.00
617,21723.00,29891.00
618,21723.00,22512.00
619,21720.00,30207.00
620,21726.00,30623.00
621,21729.00,26034.00
622,21726.00,29216.00
623,21730.00,22687.00
624,21724.00,29836.00
625,21723.00,28075.00
626,21733.00,27555.00
627,21720.00,28871.00
628,21729.00,26837.00
629,21735.00,24732.00
630,21720.00,27832.00
631,21729.00,25859.00
632,21723.00,24535.00
633,21726.00,29682.00
634,21780.00,28463.00
635,21780.00,27683.00
636,21780.00,26401.00
637,21780.00,22700.00
638,21780.00,33497.00
639,21780.00,25522.00
640,21780.00,29923.00
641,21780.00,31515.00
642,21780.00,28434.00
643,21780.00,30983.00
644,21783.00,26644.00
645,21780.00,28843.00
646,21780.00,32711.00
647,21780.00,31866.00
648,21780.00,29291.00
649,21780.00,29165.00
650,21786.00,29847.00
651,21783.00,25618.00
652,21780.00,29635.00
653,21786.00,31415.00
654,21780.00,23550.00
655,21783.00,29586.00
656,21789.00,32490.00
657,21785.00,32028.00
658,21783.00,33224.00
659,21780.00,28937.00
660,21780.00,24373.00
661,21780.00,25104.00
662,21780.00,32880.00
663,21783.00,32051.00
664,21786.00,27941.00
665,21788.00,31668.00
666,21792.00,25013.00
667,21780.00,27274.00
668,21783.00,31965.00
669,21782.00,24207.00
670,21783.00,31728.00
671,21780.00,26136.00
672,21780.00,30758.00
673,21780.00,28907.00
674,21786.00,24631.00
675,21840.00,25595.00
676,21840.00,23783.00
677,21840.00,27129.00
678,21843.00,28412.00
679,21840.00,31402.00
680,21840.00,32631.00
681,21840.00,33303.00
682,21846.00,24275.00
683,21843.00,27221.00
684,21840.00,26489.00
685,21849.00,32114.00
686,21840.00,29299.00
687,21852.00,24785.00
688,21840.00,25589.00
689,21843.00,31568.00
690,21843.00,28833.00
691,21840.00,26950.00
692,21840.00,28675.00
693,21855.00,27909.00
694,21840.00,25407.00
695,21840.00,30603.00
696,21840.00,28996.00
697,21843.00,32957.00
698,21840.00,32165.00
699,21840.00,30235.00
700,21843.00,25009.00
701,21840.00,30309.00
702,21840.00,29218.00
703,21858.00,24914.00
704,21840.00,28116.00
705,21846.00,27000.00
706,21840.00,25068.00
707,21840.00,28452.00
708,21843.00,26538.00
709,21840.00,28892.00
710,21840.00,31824.00
711,21840.00,25679.00
712,21900.00,22331.00
713,21900.00,25278.00
714,21900.00,33886.00
715,21900.00,25377.00
716,21900.00,32295.00
717,21900.00,27246.00
718,21900.00,32124.00
719,21900.00,22454.00
720,21900.00,31005.00
721,21900.00,32325.00
722,21903.00,28004.00
723,21900.00,31637.00
724,21900.00,30734.00
725,21900.00,23011.00
726,21900.00,30141.00
727,21900.00,25285.00
728,21903.00,30967.00
729,21900.00,31920.00
730,21903.00,24262.00
731,21924.00,22343.00
732,21900.00,29266.00
733,21900.00,23915.00
734,21960.00,24238.00
735,21960.00,28529.00
736,21960.00,31516.00
737,21960.00,26961.00
738,21960.00,23349.00
739,21960.00,32269.00
740,21960.00,26727.00
741,21960.00,29543.00
742,21960.00,25822.00
743,21960.00,30032.00
744,21963.00,31518.00
745,21966.00,29516.00
746,21960.00,33361.00
747,21963.00,31464.00
748,21960.00,27071.00
749,21960.00,30898.00
750,21960.00,24688.00
751,21963.00,25850.00
752,22020.00,26099.00
753,22020.00,25527.00
754,22020.00,22335.00
755,22020.00,27160.00
756,22020.00,28672.00
757,22020.00,30071.00
758,22020.00,27720.00
759,22020.00,26266.00
760,22020.00,33534.00
761,22020.00,26810.00
762,22020.00,27162.00
763,22020.00,27143.00
764,22023.00,23853.00
765,22020.00,30910.00
766,22020.00,33277.00
767,22023.00,25613.00
768,22020.00,25411.00
769,22020.00,27775.00
770,22026.00,29188.00
771,22029.00,33688.00
772,22080.00,29664.00
773,22080.00,22349.00
774,22080.00,33882.00
775,22080.00,33870.00
776,22083.00,24892.00
777,22080.00,30614.00
778,22083.00,25565.00
779,22080.00,30741.00
780,22083.00,26925.00
781,22080.00,29661.00
782,22080.00,23454.00
783,22080.00,33499.00
784,22080.00,27987.00
785,22086.00,30700.00
786,22089.00,28300.00
787,22080.00,30144.00
788,22080.00,22728.00
789,22080.00,32686.00
790,22083.00,24932.00
791,22080.00,27899.00
792,22083.00,26488.00
793,22080.00,27144.00
794,22083.00,32469.00
795,22086.00,27684.00
796,22083.00,30745.00
797,22092.00,23887.00
798,22086.00,28186.00
799,22080.00,26604.00
800,22142.00,33419.00
801,22086.00,24959.00
802,22080.00,26807.00
803,22146.00,27282.00
804,22094.00,29014.00
805,22089.00,32116.00
806,22092.00,26962.00
807,22098.00,28342.00
808,22080.00,23957.00
809,22080.00,31111.00
810,22101.00,29501.00
811,22095.00,28276.00
812,22080.00,30469.00
813,22104.00,29202.00
814,22080.00,28776.00
815,22107.00,24592.00
816,22083.00,32846.00
817,22080.00,24601.00
818,22080.00,22615.00
819,22080.00,27433.00
820,22083.00,29950.00
821,22080.00,22187.00
822,22098.00,28433.00
823,22085.00,30640.00
824,22088.00,29513.00
825,22080.00,24154.00
826,22110.00,31987.00
827,22080.00,24816.00
828,22083.00,33362.00
829,22083.00,23708.00
830,22116.00,29183.00
831,22080.00,26635.00
832,22140.00,23987.00
833,22140.00,33424.00
834,22143.00,27483.00
835,22140.00,28035.00
836,22140.00,33635.00
837,22146.00,27945.00
838,22143.00,33040.00
839,22140.00,24373.00
840,22140.00,30547.00
841,22140.00,31571.00
842,22146.00,33366.00
843,22140.00,34085.00
844,22140.00,26103.00
845,22140.00,28621.00
846,22143.00,26712.00
847,22140.00,25917.00
848,22149.00,27203.00
849,22143.00,32198.00
850,22140.00,27695.00
851,22152.00,27994.00
852,22140.00,32372.00
853,22155.00,26532.00
854,22143.00,29961.00
855,22140.00,24365.00
856,22143.00,30340.00
857,22140.00,24619.00
858,22158.00,33032.00
859,22189.00,23181.00
860,22143.00,25820.00
861,22140.00,30043.00
862,22161.00,28113.00
863,22146.00,32319.00
864,22140.00,28821.00
865,22140.00,25050.00
866,22140.00,26904.00
867,22164.00,33245.00
868,22140.00,27931.00
869,22143.00,25003.00
870,22200.00,32066.00
871,22200.00,27385.00
872,22200.00,29277.00
873,22200.00,25196.00
874,22200.00,25689.00
875,22200.00,24571.00
876,22200.00,24770.00
877,22200.00,32229.00
878,22200.00,33869.00
879,22203.00,24656.00
880,22206.00,24519.00
881,22200.00,31073.00
882,22200.00,27731.00
883,22200.00,26250.00
884,22200.00,23485.00
885,22200.00,28441.00
886,22203.00,27516.00
887,22200.00,34161.00
888,22200.00,28727.00
889,22209.00,33649.00
890,22203.00,24403.00
891,22212.00,25369.00
892,22200.00,30669.00
893,22200.00,26762.00
894,22200.00,33359.00
895,22215.00,32387.00
896,22200.00,24455.00
897,22206.00,26157.00
898,22202.00,25798.00
899,22203.00,24578.00
900,22200.00,23826.00
901,22203.00,27524.00
902,22203.00,32914.00
903,22203.00,32834.00
904,22206.00,24427.00
905,22200.00,25178.00
906,22203.00,28957.00
907,22260.00,29001.00
908,22260.00,25007.00
909,22260.00,27930.00
910,22260.00,25621.00
911,22260.00,30840.00
912,22263.00,33768.00
913,22263.00,29199.00
914,22260.00,28786.00
915,22260.00,26863.00
916,22260.00,25078.00
917,22266.00,33245.00
918,22263.00,31286.00
919,22260.00,24196.00
920,22260.00,24553.00
921,22260.00,31540.00
922,22260.00,28078.00
923,22260.00,27300.00
924,22260.00,31144.00
925,22260.00,25833.00
926,22260.00,33704.00
927,22269.00,23896.00
928,22260.00,29227.00
929,22263.00,25445.00
930,22260.00,32676.00
931,22266.00,25088.00
932,22260.00,29934.00
933,22260.00,26676.00
934,22260.00,30591.00
935,22272.00,26891.00
936,22260.00,29832.00
937,22263.00,28448.00
938,22263.00,28122.00
939,22260.00,26208.00
940,22320.00,25519.00
941,22320.00,31799.00
942,22320.00,26694.00
943,22320.00,31322.00
944,22320.00,33973.00
945,22320.00,30187.00
946,22323.00,30632.00
947,22320.00,33312.00
948,22320.00,27874.00
949,22320.00,31082.00
950,22323.00,28349.00
951,22320.00,33638.00
952,22323.00,24460.00
953,22320.00,30388.00
954,22320.00,32265.00
955,22323.00,31410.00
956,22323.00,30842.00
957,22320.00,33513.00
958,22380.00,28452.00
959,22380.00,25520.00
960,22380.00,29578.00
961,22380.00,25782.00
962,22380.00,32662.00
963,22440.00,24311.00
964,22440.00,28816.00
965,22440.00,30776.00
966,22440.00,33911.00
967,22440.00,28520.00
968,22500.00,27643.00
969,22500.00,26441.00
970,22500.00,23327.00
971,22560.00,27891.00
972,22560.00,28598.00
973,22560.00,25559.00
974,22560.00,27010.00
975,22560.00,23210.00
976,22560.00,33720.00
977,22560.00,32662.00
978,22560.00,28127.00
979,22560.00,33499.00
980,22563.00,28230.00
981,22560.00,29599.00
982,22560.00,31154.00
983,22563.00,31805.00
984,22560.00,32142.00
985,22560.00,27758.00
986,22563.00,31340.00
987,22560.00,24991.00
988,22563.00,34409.00
989,22560.00,25881.00
990,22560.00,28851.00
991,22560.00,24475.00
992,22560.00,27446.00
993,22560.00,29217.00
994,22566.00,32482.00
995,22560.00,31383.00
996,22569.00,25188.00
997,22563.00,31046.00
998,22560.00,26388.00
999,22560.00,24637.00
