vecID,depart,arrival
358,20940.00,25514.00
359,21000.00,24083.00
360,21000.00,29641.00
361,21000.00,28662.00
362,21000.00,30035.00
363,21060.00,32233.00
364,21063.00,24865.00
365,21060.00,30332.00
366,21060.00,27461.00
367,21120.00,30969.00
368,21120.00,31169.00
369,21120.00,28804.00
370,21120.00,30198.00
371,21123.00,28475.00
372,21120.00,23478.00
373,21180.00,32524.00
374,21180.00,29874.00
375,21180.00,23621.00
376,21180.00,32288.00
377,21240.00,24000.00
378,21300.00,27743.00
379,21300.00,31214.00
380,21300.00,24581.00
381,21300.00,32352.00
382,21300.00,26383.00
383,21360.00,28007.00
384,21360.00,24586.00
385,21360.00,28831.00
386,21360.00,28691.00
387,21360.00,25138.00
388,21360.00,28676.00
389,21360.00,29748.00
390,21360.00,32779.00
391,21360.00,25832.00
392,21360.00,27980.00
393,21363.00,23805.00
394,21360.00,26031.00
395,21420.00,28851.00
396,21420.00,28085.00
397,21420.00,24145.00
398,21420.00,30181.00
399,21420.00,25828.00
400,21420.00,27093.00
401,21420.00,26886.00
402,21420.00,29779.00
403,21420.00,30225.00
404,21420.00,31306.00
405,21420.00,31406.00
406,21480.00,32244.00
407,21480.00,26475.00
408,21480.00,29082.00
409,21540.00,26160.00
410,21540.00,28877.00
411,21540.00,30665.00
412,21540.00,30941.00
413,21540.00,27676.00
414,21540.00,31045.00
415,21540.00,24567.00
416,21540.00,27816.00
417,21540.00,25770.00
418,21600.00,30529.00
419,21600.00,30723.00
420,21600.00,28104.00
421,21600.00,31288.00
422,21600.00,28995.00
423,21600.00,30921.00
424,21600.00,26423.00
425,21600.00,31699.00
426,21600.00,25343.00
427,21600.00,30536.00
428,21600.00,27753.00
429,21600.00,30560.00
430,21600.00,29753.00
431,21600.00,25773.00
432,21603.00,27267.00
433,21600.00,30351.00
434,21600.00,26773.00
435,21600.00,29753.00
436,21603.00,29119.00
437,21600.00,24904.00
438,21600.00,24584.00
439,21600.00,24527.00
440,21606.00,30996.00
441,21600.00,24905.00
442,21603.00,31954.00
443,21603.00,29724.00
444,21600.00,24996.00
445,21609.00,24700.00
446,21600.00,24821.00
447,21600.00,26080.00
448,21600.00,31221.00
449,21603.00,25593.00
450,21600.00,32004.00
451,21600.00,33302.00
452,21603.00,31592.00
453,21600.00,29404.00
454,21606.00,27261.00
455,21612.00,29015.00
456,21600.00,23966.00
457,21603.00,27609.00
458,21600.00,27151.00
459,21600.00,28077.00
460,21615.00,28010.00
461,21603.00,32284.00
462,21606.00,32966.00
463,21603.00,31704.00
464,21600.00,31860.00
465,21600.00,33264.00
466,21609.00,31980.00
467,21606.00,32242.00
468,21600.00,27180.00
469,21606.00,32943.00
470,21603.00,28077.00
471,21609.00,27743.00
472,21618.00,25489.00
473,21609.00,31761.00
474,21603.00,33021.00
475,21603.00,32793.00
476,21621.00,27659.00
477,21603.00,26757.00
478,21612.00,24819.00
479,21606.00,24452.00
480,21606.00,31604.00
481,21624.00,30641.00
482,21603.00,30135.00
483,21606.00,29034.00
484,21600.00,27220.00
485,21606.00,24632.00
486,21609.00,29086.00
487,21612.00,28339.00
488,21612.00,29444.00
489,21609.00,30333.00
490,21600.00,25302.00
491,21603.00,30854.00
492,21600.00,29418.00
493,21615.00,24211.00
494,21609.00,26330.00
495,21627.00,29042.00
496,21603.00,29242.00
497,21618.00,25960.00
498,21603.00,32926.00
499,21621.00,33396.00
500,21606.00,29244.00
501,21603.00,28205.00
502,21624.00,28316.00
503,21609.00,28222.00
504,21660.00,23847.00
505,21660.00,26325.00
506,21660.00,29105.00
507,21660.00,24813.00
508,21664.00,33376.00
509,21660.00,27235.00
510,21660.00,31496.00
511,21660.00,31078.00
512,21660.00,25356.00
513,21660.00,27692.00
514,21660.00,32075.00
515,21660.00,31643.00
516,21660.00,26939.00
517,21660.00,27677.00
518,21660.00,28247.00
519,21660.00,26516.00
520,21660.00,26981.00
521,21660.00,28823.00
522,21660.00,24446.00
523,21663.00,33325.00
524,21660.00,29235.00
525,21660.00,31646.00
526,21663.00,30971.00
527,21663.00,31953.00
528,21666.00,26928.00
529,21660.00,30542.00
530,21660.00,32228.00
531,21660.00,29482.00
532,21663.00,33242.00
533,21660.00,29607.00
534,21660.00,33267.00
535,21660.00,28681.00
536,21660.00,24649.00
537,21666.00,24649.00
538,21667.00,31661.00
539,21669.00,30030.00
540,21669.00,30233.00
541,21663.00,24788.00
542,21672.00,27094.00
543,21670.00,27829.00
544,21660.00,32218.00
545,21663.00,24910.00
546,21660.00,29993.00
547,21673.00,33763.00
548,21663.00,24423.00
549,21666.00,23624.00
550,21660.00,25332.00
551,21672.00,33214.00
552,21675.00,31051.00
553,21660.00,24911.00
554,21663.00,29819.00
555,21666.00,28335.00
556,21678.00,29465.00
557,21663.00,28299.00
558,21663.00,27106.00
559,21669.00,25083.00
560,21663.00,32526.00
561,21681.00,29178.00
562,21663.00,27526.00
563,21660.00,30568.00
564,21674.00,26055.00
565,21663.00,33548.00
566,21663.00,28264.00
567,21666.00,30531.00
568,21660.00,28401.00
569,21684.00,29683.00
570,21660.00,30158.00
571,21663.00,24819.00
572,21678.00,30114.00
573,21660.00,26353.00
574,21680.00,24642.00
575,21684.00,24933.00
576,21663.00,30642.00
577,21660.00,24812.00
578,21687.00,32796.00
579,21666.00,28299.00
580,21663.00,26281.00
581,21720.00,26640.00
582,21720.00,30794.00
583,21720.00,25771.00
584,21720.00,26304.00
585,21720.00,26992.00
586,21720.00,28229.00
587,21720.00,26026.00
588,21720.00,32414.00
589,21720.00,25114.00
590,21723.00,31710.00
591,21720.00,29786.00
592,21720.00,32346.00
593,21723.00,26218.00
594,21720.00,24354.00
595,21723.00,27148.00
596,21720.00,33639.00
597,21720.00,29064.00
598,21720.00,31638.00
599,21720.00,23869.00
600,21726.00,26228.00
601,21723.00,27850.00
602,21720.00,24747.00
603,21726.00,32424.00
604,21720.00,32611.00
605,21723.00,27508.00
606,21720.00,24419.00
607,21720.00,27615.00
608,21729.00,32116.00
609,21720.00,26058.00
610,21720.00,28508.00
611,21723.00,26098.00
612,21732.00,24283.00
613,21726.00,26998.00
614,21729.00,25589.00
615,21720.00,30590.00
616,21720.00,30932.00
617,21723.00,26890.00
618,21723.00,33156.00
619,21720.00,28599.00
620,21726.00,31491.00
621,21732.00,33249.00
622,21726.00,25503.00
623,21729.00,26563.00
624,21722.00,30989.00
625,21723.00,31493.00
626,21732.00,31055.00
627,21720.00,32032.00
628,21729.00,32960.00
629,21735.00,32487.00
630,21720.00,29632.00
631,21729.00,30811.00
632,21723.00,26536.00
633,21726.00,32839.00
634,21780.00,25228.00
635,21780.00,27336.00
636,21780.00,26205.00
637,21780.00,32879.00
638,21780.00,27821.00
639,21780.00,31247.00
640,21780.00,27218.00
641,21780.00,24594.00
642,21780.00,31114.00
643,21780.00,33511.00
644,21783.00,26892.00
645,21780.00,32271.00
646,21780.00,29922.00
647,21780.00,26213.00
648,21780.00,27235.00
649,21780.00,30691.00
650,21786.00,29076.00
651,21783.00,30226.00
652,21780.00,25781.00
653,21786.00,27977.00
654,21780.00,24833.00
655,21783.00,25349.00
656,21790.00,31865.00
657,21783.00,28996.00
658,21783.00,28550.00
659,21780.00,30198.00
660,21780.00,28761.00
661,21780.00,27790.00
662,21780.00,25227.00
663,21783.00,31225.00
664,21786.00,25065.00
665,21786.00,27752.00
666,21793.00,29520.00
667,21780.00,30938.00
668,21783.00,28541.00
669,21783.00,26360.00
670,21782.00,28961.00
671,21780.00,28466.00
672,21780.00,31296.00
673,21780.00,25926.00
674,21786.00,32461.00
675,21840.00,33062.00
676,21840.00,32686.00
677,21840.00,32172.00
678,21843.00,24571.00
679,21840.00,32307.00
680,21840.00,25548.00
681,21840.00,33383.00
682,21846.00,26962.00
683,21843.00,32794.00
684,21840.00,28555.00
685,21849.00,26375.00
686,21840.00,30382.00
687,21852.00,30097.00
688,21840.00,25154.00
689,21843.00,32736.00
690,21843.00,32609.00
691,21840.00,30002.00
692,21840.00,31101.00
693,21855.00,24505.00
694,21840.00,25681.00
695,21840.00,29252.00
696,21840.00,25754.00
697,21843.00,29700.00
698,21840.00,30002.00
699,21840.00,27619.00
700,21843.00,29199.00
701,21840.00,26447.00
702,21840.00,28502.00
703,21858.00,28039.00
704,21840.00,30120.00
705,21846.00,28530.00
706,21840.00,30931.00
707,21840.00,26851.00
708,21843.00,33560.00
709,21840.00,29469.00
710,21840.00,26426.00
711,21840.00,26397.00
712,21900.00,27011.00
713,21900.00,27433.00
714,21900.00,27667.00
715,21900.00,29531.00
716,21900.00,30497.00
717,21900.00,27868.00
718,21900.00,32218.00
719,21900.00,31249.00
720,21900.00,27316.00
721,21901.00,27102.00
722,21903.00,29441.00
723,21900.00,28312.00
724,21900.00,32201.00
725,21900.00,27242.00
726,21900.00,24562.00
727,21900.00,32223.00
728,21903.00,27000.00
729,21900.00,26109.00
730,21904.00,29192.00
731,21900.00,30649.00
732,21900.00,30254.00
733,21900.00,31989.00
734,21960.00,26867.00
735,21960.00,26018.00
736,21960.00,25311.00
737,21960.00,30410.00
738,21960.00,25060.00
739,21960.00,32010.00
740,21963.00,30585.00
741,21960.00,27674.00
742,21960.00,27799.00
743,21960.00,24356.00
744,21963.00,30094.00
745,21967.00,27630.00
746,21960.00,30012.00
747,21963.00,25703.00
748,21960.00,30937.00
749,21960.00,26107.00
750,21960.00,28843.00
751,21963.00,33077.00
752,22020.00,31314.00
753,22020.00,31736.00
754,22020.00,28150.00
755,22020.00,28773.00
756,22020.00,29494.00
757,22020.00,23767.00
758,22020.00,31186.00
759,22020.00,26360.00
760,22020.00,28743.00
761,22020.00,27556.00
762,22020.00,26172.00
763,22020.00,28633.00
764,22023.00,30871.00
765,22020.00,26364.00
766,22020.00,25006.00
767,22023.00,24942.00
768,22020.00,27299.00
769,22020.00,25895.00
770,22026.00,33419.00
771,22029.00,24292.00
772,22080.00,26292.00
773,22080.00,25707.00
774,22080.00,29465.00
775,22080.00,29884.00
776,22083.00,32357.00
777,22080.00,27194.00
778,22083.00,28715.00
779,22080.00,28677.00
780,22083.00,28658.00
781,22080.00,25909.00
782,22080.00,24250.00
783,22080.00,27218.00
784,22080.00,30398.00
785,22086.00,29091.00
786,22089.00,30792.00
787,22080.00,32500.00
788,22080.00,28938.00
789,22080.00,25168.00
790,22083.00,25932.00
791,22080.00,27355.00
792,22083.00,30522.00
793,22080.00,28230.00
794,22083.00,29586.00
795,22086.00,30565.00
796,22083.00,24348.00
797,22092.00,26754.00
798,22086.00,33500.00
799,22080.00,28235.00
800,22143.00,27845.00
801,22086.00,26288.00
802,22080.00,29855.00
803,22146.00,31691.00
804,22095.00,25145.00
805,22089.00,30571.00
806,22092.00,33302.00
807,22098.00,28454.00
808,22080.00,32715.00
809,22080.00,30541.00
810,22101.00,25744.00
811,22095.00,27683.00
812,22080.00,26143.00
813,22104.00,32342.00
814,22080.00,25454.00
815,22110.00,32244.00
816,22083.00,25652.00
817,22080.00,28368.00
818,22080.00,28736.00
819,22080.00,24433.00
820,22083.00,32314.00
821,22080.00,29998.00
822,22098.00,28173.00
823,22086.00,25999.00
824,22089.00,32185.00
825,22080.00,29391.00
826,22113.00,26117.00
827,22080.00,26459.00
828,22083.00,32828.00
829,22083.00,27082.00
830,22116.00,30969.00
831,22080.00,24745.00
832,22140.00,30818.00
833,22140.00,34461.00
834,22143.00,30724.00
835,22140.00,33760.00
836,22140.00,30558.00
837,22143.00,31159.00
838,22143.00,31986.00
839,22140.00,32639.00
840,22140.00,31948.00
841,22140.00,33103.00
842,22146.00,24954.00
843,22140.00,33113.00
844,22140.00,27413.00
845,22140.00,33558.00
846,22143.00,26547.00
847,22140.00,33214.00
848,22149.00,26425.00
849,22143.00,28513.00
850,22140.00,33303.00
851,22152.00,26689.00
852,22140.00,24913.00
853,22155.00,34148.00
854,22143.00,26462.00
855,22140.00,28428.00
856,22143.00,27671.00
857,22140.00,27584.00
858,22158.00,28674.00
859,22142.00,31463.00
860,22143.00,25826.00
861,22140.00,29590.00
862,22161.00,34003.00
863,22146.00,28347.00
864,22140.00,26378.00
865,22140.00,33329.00
866,22140.00,30576.00
867,22165.00,29225.00
868,22140.00,24963.00
869,22143.00,25639.00
870,22200.00,27824.00
871,22200.00,27027.00
872,22200.00,26943.00
873,22200.00,28349.00
874,22200.00,33417.00
875,22200.00,32672.00
876,22200.00,28854.00
877,22200.00,32952.00
878,22200.00,31797.00
879,22203.00,25109.00
880,22206.00,31356.00
881,22200.00,24857.00
882,22200.00,26478.00
883,22200.00,31468.00
884,22200.00,28240.00
885,22200.00,31178.00
886,22203.00,31559.00
887,22200.00,29382.00
888,22200.00,30796.00
889,22209.00,24847.00
890,22203.00,24491.00
891,22212.00,31398.00
892,22200.00,31931.00
893,22200.00,29751.00
894,22200.00,30331.00
895,22215.00,32833.00
896,22200.00,31750.00
897,22206.00,28772.00
898,22203.00,29164.00
899,22203.00,30421.00
900,22202.00,31524.00
901,22203.00,31610.00
902,22203.00,31943.00
903,22205.00,26543.00
904,22208.00,25441.00
905,22200.00,25087.00
906,22203.00,33741.00
907,22260.00,30267.00
908,22260.00,28785.00
909,22260.00,26221.00
910,22260.00,32090.00
911,22260.00,32008.00
912,22263.00,30817.00
913,22263.00,28027.00
914,22260.00,24730.00
915,22260.00,30622.00
916,22260.00,27595.00
917,22266.00,29325.00
918,22263.00,33623.00
919,22260.00,25814.00
920,22260.00,28599.00
921,22260.00,24830.00
922,22260.00,32118.00
923,22260.00,24691.00
924,22260.00,28891.00
925,22260.00,27615.00
926,22260.00,33614.00
927,22269.00,24056.00
928,22260.00,33827.00
929,22263.00,30668.00
930,22260.00,34196.00
931,22266.00,30662.00
932,22260.00,28118.00
933,22260.00,25958.00
934,22260.00,28468.00
935,22272.00,29902.00
936,22260.00,32432.00
937,22263.00,32492.00
938,22263.00,32067.00
939,22260.00,34109.00
940,22320.00,31590.00
941,22320.00,24958.00
942,22320.00,25459.00
943,22320.00,33669.00
944,22320.00,32944.00
945,22320.00,31897.00
946,22323.00,27766.00
947,22320.00,33981.00
948,22320.00,29141.00
949,22320.00,28848.00
950,22323.00,34018.00
951,22320.00,30487.00
952,22323.00,26803.00
953,22320.00,24652.00
954,22320.00,33491.00
955,22323.00,25816.00
956,22323.00,31184.00
957,22320.00,33765.00
958,22380.00,34035.00
959,22380.00,33566.00
960,22380.00,32018.00
961,22380.00,31004.00
962,22380.00,31323.00
963,22440.00,24495.00
964,22440.00,25483.00
965,22440.00,26811.00
966,22440.00,29958.00
967,22440.00,29183.00
968,22500.00,26923.00
969,22500.00,32360.00
970,22500.00,26292.00
971,22560.00,27701.00
972,22560.00,27492.00
973,22560.00,26556.00
974,22560.00,24815.00
975,22593.00,26075.00
976,22560.00,26729.00
977,22560.00,29514.00
978,22560.00,29112.00
979,22560.00,30187.00
980,22563.00,25710.00
981,22560.00,29587.00
982,22560.00,34134.00
983,22563.00,33291.00
984,22560.00,34201.00
985,22560.00,33336.00
986,22563.00,29783.00
987,22560.00,27419.00
988,22563.00,26400.00
989,22560.00,32808.00
990,22560.00,32071.00
991,22560.00,31613.00
992,22560.00,34208.00
993,22560.00,33225.00
994,22566.00,31930.00
995,22560.00,27335.00
996,22569.00,25472.00
997,22563.00,30685.00
998,22560.00,32883.00
999,22560.00,31828.00
