vecID,depart,arrival
100,18183.00,28097.00
101,18180.00,29601.00
102,18180.00,23398.00
103,18183.00,22526.00
104,18180.00,28689.00
105,18183.00,27650.00
106,18180.00,26119.00
107,18180.00,21544.00
108,18180.00,28053.00
109,18180.00,20960.00
110,18180.00,24575.00
111,18180.00,28996.00
112,18180.00,29869.00
113,18240.00,24387.00
114,18240.00,23453.00
115,18240.00,23184.00
116,18240.00,24665.00
117,18240.00,25550.00
118,18240.00,24673.00
119,18240.00,20445.00
120,18240.00,25225.00
121,18240.00,22188.00
122,18240.00,21659.00
123,18240.00,26279.00
124,18240.00,22393.00
125,18240.00,28308.00
126,18240.00,29084.00
127,18240.00,27756.00
128,18300.00,22467.00
129,18300.00,26909.00
130,18300.00,28171.00
131,18300.00,27621.00
132,18300.00,20024.00
133,18360.00,20770.00
134,18360.00,20518.00
135,18360.00,28830.00
136,18360.00,23300.00
137,18420.00,24149.00
138,18420.00,28205.00
139,18420.00,26323.00
140,18420.00,20290.00
141,18420.00,28556.00
142,18480.00,28414.00
143,18480.00,24296.00
144,18480.00,21726.00
145,18480.00,29010.00
146,18480.00,23409.00
147,18480.00,26784.00
148,18480.00,27672.00
149,18480.00,28754.00
150,18480.00,28869.00
151,18483.00,22073.00
152,18483.00,27960.00
153,18483.00,21658.00
154,18480.00,24331.00
155,18480.00,24946.00
156,18486.00,28356.00
157,18480.00,28175.00
158,18483.00,21528.00
159,18540.00,21356.00
160,18540.00,23201.00
161,18540.00,30197.00
162,18543.00,21544.00
163,18540.00,25662.00
164,18540.00,22885.00
165,18540.00,25200.00
166,18546.00,28457.00
167,18540.00,24028.00
168,18540.00,25905.00
169,18540.00,23339.00
170,18540.00,23609.00
171,18540.00,24454.00
172,18540.00,22463.00
173,18549.00,25231.00
174,18552.00,21001.00
175,18540.00,29062.00
176,18540.00,29968.00
177,18600.00,27502.00
178,18600.00,28456.00
179,18600.00,28226.00
180,18600.00,24117.00
181,18600.00,22015.00
182,18600.00,21928.00
183,18600.00,24824.00
184,18600.00,20592.00
185,18600.00,28823.00
186,18600.00,29478.00
187,18660.00,29527.00
188,18660.00,21063.00
189,18660.00,24343.00
190,18660.00,30765.00
191,18663.00,29569.00
192,18660.00,26490.00
193,18663.00,22957.00
194,18660.00,24709.00
195,18660.00,27718.00
196,18666.00,22780.00
197,18720.00,21528.00
198,18720.00,28770.00
199,18720.00,28400.00
200,18960.00,28292.00
201,18960.00,27863.00
202,18960.00,29254.00
203,18960.00,26720.00
204,18960.00,28050.00
205,18960.00,21239.00
206,18963.00,24749.00
207,18966.00,27780.00
208,18960.00,21769.00
209,18960.00,24962.00
210,18960.00,21427.00
211,18969.00,25049.00
212,18963.00,25094.00
213,18963.00,25919.00
214,18972.00,28114.00
215,18960.00,28110.00
216,18960.00,26262.00
217,18960.00,25442.00
218,19020.00,22047.00
219,19020.00,30535.00
220,19020.00,21806.00
221,19023.00,27124.00
222,19020.00,24712.00
223,19020.00,26340.00
224,19020.00,30011.00
225,19020.00,30264.00
226,19020.00,23857.00
227,19020.00,28197.00
228,19080.00,21391.00
229,19140.00,29756.00
230,19140.00,24346.00
231,19140.00,25984.00
232,19140.00,21225.00
233,19143.00,26893.00
234,19146.00,25343.00
235,19200.00,22421.00
236,19260.00,30253.00
237,19320.00,22157.00
238,19380.00,24604.00
239,19440.00,27624.00
240,19440.00,29988.00
241,19440.00,26235.00
242,19440.00,23484.00
243,19440.00,25899.00
244,19443.00,29518.00
245,19440.00,26139.00
246,19440.00,27373.00
247,19440.00,26999.00
248,19443.00,28943.00
249,19440.00,25589.00
250,19443.00,23058.00
251,19446.00,23405.00
252,19440.00,21604.00
253,19440.00,28687.00
254,19440.00,25819.00
255,19449.00,28808.00
256,19440.00,23741.00
257,19443.00,23566.00
258,19440.00,25155.00
259,19440.00,26252.00
260,19452.00,23967.00
261,19443.00,26979.00
262,19446.00,22568.00
263,19500.00,25899.00
264,19500.00,24664.00
265,19500.00,29827.00
266,19500.00,21938.00
267,19500.00,26874.00
268,19500.00,30274.00
269,19500.00,25855.00
270,19500.00,28471.00
271,19500.00,29376.00
272,19500.00,26848.00
273,19503.00,22704.00
274,19500.00,27907.00
275,19500.00,27478.00
276,19500.00,28614.00
277,19503.00,27309.00
278,19500.00,29066.00
279,19500.00,23108.00
280,19560.00,26114.00
281,19560.00,21967.00
282,19560.00,30810.00
283,19562.00,27015.00
284,19560.00,21264.00
285,19563.00,25220.00
286,19560.00,29738.00
287,19620.00,29169.00
288,19623.00,21253.00
289,19680.00,27225.00
290,19680.00,23491.00
291,19680.00,24882.00
292,19680.00,23504.00
293,19740.00,23631.00
294,19740.00,24998.00
295,19740.00,23313.00
296,19740.00,23689.00
297,19740.00,29276.00
298,19800.00,22785.00
299,19800.00,28820.00
300,19800.00,30948.00
301,19800.00,26501.00
302,19800.00,25188.00
303,19800.00,28019.00
304,19800.00,24059.00
305,19800.00,23259.00
306,19800.00,26928.00
307,19860.00,23721.00
308,19860.00,28778.00
309,19860.00,23603.00
310,19860.00,28527.00
311,19860.00,26601.00
312,19860.00,31044.00
313,19920.00,29386.00
314,19920.00,26025.00
315,19920.00,26803.00
316,19920.00,26997.00
317,19920.00,28460.00
318,19980.00,25032.00
319,20040.00,23057.00
320,20040.00,24709.00
321,20040.00,24451.00
322,20040.00,24373.00
323,20073.00,26045.00
324,20040.00,24185.00
325,20100.00,28171.00
326,20100.00,27473.00
327,20100.00,22385.00
328,20220.00,23483.00
329,20280.00,28008.00
330,20340.00,22907.00
331,20400.00,22832.00
332,20400.00,31063.00
333,20520.00,26063.00
334,20520.00,26742.00
335,20520.00,29451.00
336,20640.00,27128.00
337,20760.00,23376.00
338,20760.00,23366.00
339,20820.00,29605.00
340,20820.00,28738.00
341,20823.00,24654.00
342,20880.00,27101.00
343,20880.00,25915.00
344,20880.00,23364.00
345,20880.00,32591.00
346,20880.00,26222.00
347,20880.00,24780.00
348,20883.00,29488.00
349,20880.00,28975.00
350,20880.00,29955.00
351,20886.00,27515.00
352,20886.00,29987.00
353,20889.00,24448.00
354,20940.00,26841.00
355,20940.00,27028.00
356,20940.00,22699.00
357,20940.00,32859.00
358,20940.00,29391.00
359,21000.00,23638.00
360,21000.00,29275.00
361,21000.00,30717.00
362,21000.00,26519.00
363,21060.00,22551.00
364,21063.00,24246.00
365,21060.00,32586.00
366,21060.00,26291.00
367,21120.00,23963.00
368,21120.00,28112.00
369,21120.00,28679.00
370,21120.00,28400.00
371,21123.00,32329.00
372,21120.00,26726.00
373,21180.00,25949.00
374,21180.00,30225.00
375,21180.00,25514.00
376,21180.00,29231.00
377,21240.00,25797.00
378,21300.00,29845.00
379,21300.00,23469.00
380,21300.00,23682.00
381,21300.00,29502.00
382,21300.00,30731.00
383,21360.00,30963.00
384,21360.00,23326.00
385,21360.00,29657.00
386,21360.00,23378.00
387,21360.00,24419.00
388,21360.00,25427.00
389,21360.00,27493.00
390,21360.00,25215.00
391,21360.00,24214.00
392,21360.00,31295.00
393,21363.00,32919.00
394,21360.00,24724.00
395,21420.00,29699.00
396,21420.00,29538.00
397,21420.00,25047.00
398,21420.00,32891.00
399,21420.00,29355.00
400,21420.00,27097.00
401,21420.00,25009.00
402,21420.00,33097.00
403,21420.00,27253.00
404,21420.00,32293.00
405,21420.00,32430.00
406,21480.00,28797.00
407,21480.00,26385.00
408,21480.00,31547.00
409,21540.00,27672.00
410,21540.00,31620.00
411,21540.00,24359.00
412,21540.00,28065.00
413,21540.00,31806.00
414,21540.00,32475.00
415,21540.00,25109.00
416,21540.00,29707.00
417,21540.00,28637.00
418,21600.00,31116.00
419,21600.00,29374.00
420,21600.00,28283.00
421,21600.00,28965.00
422,21600.00,31518.00
423,21600.00,26193.00
424,21600.00,26783.00
425,21600.00,33151.00
426,21600.00,32728.00
427,21600.00,29021.00
428,21600.00,28383.00
429,21600.00,33344.00
430,21600.00,27056.00
431,21600.00,28927.00
432,21603.00,24738.00
433,21600.00,25732.00
434,21600.00,32338.00
435,21600.00,32359.00
436,21603.00,30476.00
437,21600.00,29897.00
438,21600.00,32054.00
439,21600.00,32253.00
440,21606.00,28357.00
441,21600.00,28340.00
442,21602.00,33486.00
443,21603.00,24871.00
444,21600.00,25554.00
445,21609.00,24762.00
446,21600.00,24818.00
447,21600.00,33471.00
448,21600.00,24648.00
449,21603.00,26331.00
450,21600.00,30387.00
451,21600.00,25734.00
452,21603.00,30227.00
453,21600.00,25694.00
454,21606.00,28069.00
455,21612.00,31371.00
456,21600.00,27458.00
457,21603.00,31032.00
458,21600.00,26792.00
459,21600.00,26175.00
460,21615.00,29367.00
461,21603.00,25270.00
462,21606.00,30989.00
463,21603.00,27021.00
464,21600.00,26897.00
465,21600.00,27870.00
466,21609.00,27121.00
467,21606.00,28199.00
468,21600.00,29607.00
469,21606.00,30422.00
470,21603.00,32573.00
471,21609.00,28788.00
472,21618.00,27906.00
473,21608.00,32215.00
474,21603.00,25261.00
475,21603.00,26223.00
476,21621.00,27674.00
477,21603.00,23791.00
478,21612.00,25369.00
479,21606.00,25807.00
480,21605.00,32774.00
481,21624.00,29114.00
482,21603.00,24278.00
483,21606.00,24167.00
484,21600.00,27291.00
485,21606.00,26078.00
486,21608.00,26204.00
487,21612.00,28817.00
488,21611.00,30524.00
489,21609.00,26179.00
490,21600.00,29445.00
491,21603.00,25723.00
492,21600.00,30074.00
493,21615.00,27095.00
494,21609.00,30839.00
495,21627.00,24575.00
496,21603.00,29227.00
497,21618.00,29596.00
498,21603.00,31755.00
499,21621.00,27896.00
500,21606.00,25092.00
501,21603.00,30273.00
502,21624.00,25875.00
503,21609.00,27984.00
504,21660.00,32767.00
505,21660.00,24643.00
506,21660.00,24650.00
507,21660.00,28161.00
508,21660.00,24822.00
509,21660.00,30316.00
510,21660.00,32575.00
511,21660.00,26300.00
512,21660.00,26797.00
513,21660.00,24541.00
514,21660.00,29019.00
515,21660.00,23609.00
516,21660.00,24873.00
517,21660.00,25892.00
518,21660.00,29698.00
519,21660.00,28319.00
520,21660.00,25525.00
521,21660.00,32906.00
522,21660.00,25278.00
523,21663.00,28798.00
524,21660.00,24574.00
525,21660.00,28036.00
526,21663.00,33108.00
527,21663.00,26478.00
528,21666.00,28764.00
529,21660.00,29274.00
530,21660.00,27115.00
531,21660.00,25066.00
532,21663.00,24602.00
533,21660.00,29255.00
534,21660.00,32802.00
535,21660.00,33694.00
536,21660.00,31387.00
537,21666.00,31308.00
538,21666.00,26535.00
539,21669.00,32419.00
540,21669.00,27294.00
541,21663.00,25499.00
542,21672.00,24397.00
543,21669.00,25496.00
544,21660.00,27347.00
545,21663.00,26534.00
546,21660.00,28012.00
547,21672.00,30970.00
548,21663.00,25496.00
549,21666.00,28410.00
550,21660.00,31027.00
551,21672.00,31174.00
552,21675.00,32672.00
553,21660.00,25540.00
554,21663.00,26271.00
555,21666.00,30411.00
556,21677.00,29281.00
557,21663.00,30986.00
558,21663.00,27869.00
559,21669.00,23833.00
560,21663.00,32615.00
561,21681.00,31038.00
562,21663.00,32038.00
563,21660.00,33345.00
564,21675.00,24217.00
565,21663.00,29014.00
566,21663.00,25115.00
567,21666.00,31515.00
568,21660.00,31393.00
569,21684.00,31428.00
570,21660.00,32651.00
571,21663.00,33137.00
572,21678.00,28180.00
573,21660.00,32832.00
574,21681.00,27640.00
575,21684.00,33144.00
576,21663.00,32102.00
577,21660.00,26078.00
578,21687.00,24071.00
579,21666.00,28196.00
580,21663.00,33483.00
581,21720.00,25002.00
582,21720.00,28554.00
583,21720.00,26845.00
584,21720.00,29368.00
585,21720.00,32379.00
586,21720.00,33984.00
587,21720.00,25690.00
588,21720.00,24229.00
589,21720.00,29701.00
590,21723.00,32480.00
591,21720.00,33479.00
592,21720.00,29191.00
593,21723.00,26041.00
594,21720.00,30477.00
595,21723.00,32839.00
596,21720.00,29864.00
597,21720.00,25734.00
598,21720.00,28141.00
599,21720.00,28252.00
600,21726.00,27388.00
601,21720.00,27258.00
602,21720.00,25018.00
603,21726.00,27206.00
604,21720.00,30631.00
605,21723.00,33720.00
606,21720.00,32755.00
607,21720.00,24561.00
608,21729.00,28807.00
609,21720.00,25502.00
610,21720.00,29026.00
611,21723.00,28432.00
612,21732.00,26355.00
613,21723.00,29042.00
614,21726.00,27928.00
615,21720.00,32136.00
616,21720.00,29240.00
617,21723.00,30335.00
618,21723.00,25419.00
619,21720.00,30855.00
620,21726.00,23841.00
621,21729.00,29210.00
622,21726.00,30451.00
623,21729.00,26995.00
624,21720.00,28908.00
625,21723.00,28175.00
626,21732.00,28457.00
627,21720.00,32658.00
628,21729.00,32239.00
629,21735.00,30952.00
630,21720.00,32068.00
631,21729.00,27302.00
632,21723.00,30852.00
633,21726.00,30312.00
634,21780.00,30896.00
635,21780.00,30751.00
636,21780.00,29263.00
637,21780.00,27569.00
638,21780.00,26745.00
639,21780.00,24327.00
640,21780.00,30662.00
641,21780.00,25242.00
642,21780.00,27267.00
643,21780.00,24267.00
644,21783.00,30082.00
645,21780.00,29303.00
646,21780.00,28192.00
647,21780.00,27124.00
648,21780.00,26414.00
649,21780.00,24030.00
650,21786.00,32731.00
651,21783.00,29070.00
652,21780.00,34167.00
653,21785.00,31957.00
654,21780.00,26282.00
655,21783.00,26335.00
656,21789.00,29951.00
657,21783.00,26822.00
658,21783.00,31048.00
659,21780.00,26687.00
660,21780.00,24406.00
661,21780.00,32918.00
662,21780.00,25586.00
663,21783.00,29342.00
664,21786.00,30635.00
665,21786.00,31385.00
666,21792.00,31266.00
667,21780.00,28689.00
668,21783.00,32320.00
669,21783.00,29510.00
670,21783.00,23465.00
671,21780.00,23788.00
672,21780.00,32753.00
673,21780.00,26801.00
674,21786.00,28763.00
675,21840.00,27321.00
676,21840.00,24229.00
677,21840.00,31431.00
678,21843.00,26870.00
679,21840.00,31965.00
680,21840.00,33636.00
681,21840.00,31509.00
682,21846.00,23887.00
683,21843.00,28037.00
684,21840.00,25226.00
685,21849.00,23302.00
686,21840.00,32547.00
687,21852.00,29277.00
688,21840.00,30015.00
689,21843.00,27353.00
690,21843.00,25141.00
691,21840.00,30372.00
692,21840.00,24163.00
693,21856.00,26697.00
694,21840.00,25370.00
695,21840.00,30236.00
696,21840.00,31694.00
697,21843.00,26829.00
698,21840.00,29463.00
699,21840.00,25907.00
700,21843.00,31310.00
701,21840.00,26981.00
702,21840.00,29412.00
703,21859.00,29580.00
704,21840.00,27320.00
705,21846.00,25686.00
706,21840.00,30101.00
707,21840.00,32605.00
708,21843.00,27015.00
709,21840.00,26107.00
710,21840.00,33162.00
711,21840.00,30828.00
712,21900.00,29082.00
713,21900.00,27706.00
714,21900.00,28506.00
715,21900.00,26459.00
716,21900.00,24023.00
717,21900.00,28512.00
718,21900.00,24475.00
719,21900.00,29358.00
720,21900.00,29771.00
721,21900.00,26577.00
722,21903.00,23843.00
723,21900.00,27237.00
724,21900.00,26615.00
725,21900.00,25428.00
726,21900.00,31032.00
727,21900.00,27350.00
728,21903.00,29340.00
729,21900.00,33630.00
730,21903.00,33251.00
731,21900.00,31453.00
732,21900.00,30897.00
733,21900.00,32507.00
734,21960.00,25499.00
735,21960.00,26481.00
736,21960.00,30251.00
737,21960.00,31836.00
738,21960.00,32439.00
739,21960.00,25250.00
740,21960.00,30019.00
741,21960.00,33308.00
742,21960.00,25114.00
743,21960.00,26342.00
744,21963.00,24687.00
745,21966.00,26711.00
746,21960.00,30830.00
747,21963.00,29398.00
748,21960.00,30938.00
749,21960.00,25955.00
750,21960.00,30536.00
751,21963.00,33783.00
752,22020.00,25374.00
753,22020.00,24986.00
754,22020.00,26346.00
755,22020.00,33268.00
756,22020.00,31021.00
757,22020.00,30218.00
758,22020.00,33330.00
759,22020.00,25277.00
760,22020.00,30194.00
761,22020.00,33507.00
762,22020.00,24548.00
763,22020.00,24293.00
764,22023.00,29177.00
765,22020.00,30953.00
766,22020.00,29241.00
767,22023.00,31136.00
768,22020.00,27664.00
769,22020.00,24982.00
770,22026.00,28392.00
771,22029.00,28388.00
772,22080.00,33036.00
773,22080.00,30567.00
774,22080.00,25238.00
775,22080.00,29012.00
776,22083.00,25332.00
777,22080.00,29266.00
778,22083.00,29255.00
779,22080.00,30764.00
780,22083.00,24145.00
781,22080.00,28228.00
782,22080.00,24031.00
783,22080.00,32138.00
784,22080.00,27782.00
785,22086.00,27908.00
786,22089.00,24867.00
787,22080.00,28725.00
788,22080.00,25248.00
789,22080.00,24013.00
790,22083.00,25881.00
791,22080.00,33119.00
792,22083.00,32506.00
793,22080.00,31826.00
794,22083.00,32010.00
795,22086.00,25979.00
796,22083.00,31453.00
797,22092.00,30266.00
798,22085.00,28557.00
799,22080.00,31751.00
800,22088.00,32684.00
801,22086.00,28362.00
802,22080.00,33642.00
803,22142.00,30976.00
804,22095.00,28466.00
805,22089.00,28184.00
806,22092.00,29301.00
807,22098.00,24023.00
808,22080.00,29617.00
809,22080.00,28845.00
810,22101.00,25400.00
811,22095.00,25776.00
812,22080.00,24345.00
813,22104.00,30091.00
814,22080.00,28427.00
815,22110.00,26207.00
816,22083.00,29970.00
817,22080.00,30216.00
818,22080.00,27752.00
819,22080.00,28499.00
820,22083.00,24295.00
821,22080.00,31261.00
822,22098.00,26550.00
823,22086.00,29507.00
824,22089.00,26877.00
825,22080.00,28583.00
826,22113.00,28847.00
827,22080.00,30119.00
828,22083.00,26247.00
829,22083.00,33039.00
830,22116.00,28715.00
831,22080.00,24381.00
832,22140.00,25784.00
833,22140.00,26505.00
834,22143.00,30184.00
835,22140.00,28424.00
836,22140.00,28211.00
837,22143.00,32097.00
838,22143.00,29351.00
839,22140.00,33624.00
840,22140.00,27177.00
841,22140.00,30313.00
842,22146.00,32471.00
843,22140.00,28075.00
844,22140.00,33803.00
845,22140.00,31585.00
846,22142.00,31205.00
847,22140.00,31229.00
848,22150.00,25841.00
849,22143.00,25174.00
850,22140.00,31957.00
851,22153.00,31196.00
852,22140.00,30850.00
853,22156.00,26624.00
854,22143.00,33109.00
855,22140.00,28046.00
856,22143.00,30476.00
857,22140.00,30935.00
858,22159.00,32551.00
859,22194.00,29213.00
860,22143.00,26189.00
861,22141.00,26358.00
862,22162.00,26938.00
863,22146.00,26194.00
864,22140.00,29928.00
865,22140.00,25143.00
866,22140.00,26332.00
867,22165.00,30773.00
868,22140.00,24874.00
869,22143.00,31539.00
870,22200.00,29557.00
871,22200.00,30982.00
872,22200.00,32352.00
873,22200.00,30957.00
874,22200.00,31493.00
875,22200.00,33347.00
876,22200.00,25829.00
877,22200.00,24568.00
878,22200.00,29643.00
879,22203.00,28800.00
880,22206.00,29923.00
881,22200.00,25471.00
882,22200.00,26831.00
883,22200.00,31109.00
884,22200.00,27251.00
885,22200.00,33576.00
886,22203.00,27249.00
887,22200.00,27943.00
888,22200.00,25306.00
889,22209.00,32751.00
890,22203.00,28181.00
891,22212.00,33317.00
892,22200.00,27348.00
893,22200.00,27662.00
894,22200.00,30662.00
895,22215.00,25281.00
896,22200.00,33210.00
897,22206.00,25083.00
898,22203.00,26001.00
899,22203.00,26130.00
900,22200.00,29910.00
901,22203.00,32053.00
902,22203.00,26431.00
903,22203.00,26896.00
904,22206.00,26021.00
905,22200.00,25806.00
906,22203.00,24477.00
907,22260.00,33681.00
908,22260.00,30323.00
909,22260.00,31254.00
910,22260.00,29484.00
911,22260.00,31477.00
912,22263.00,34226.00
913,22263.00,27750.00
914,22260.00,29772.00
915,22260.00,30547.00
916,22260.00,31489.00
917,22266.00,32868.00
918,22263.00,25077.00
919,22260.00,29043.00
920,22260.00,25999.00
921,22260.00,24577.00
922,22260.00,31759.00
923,22260.00,27473.00
924,22260.00,31146.00
925,22260.00,28160.00
926,22260.00,27494.00
927,22269.00,29926.00
928,22260.00,29337.00
929,22263.00,26435.00
930,22260.00,29357.00
931,22266.00,33994.00
932,22260.00,31554.00
933,22260.00,25979.00
934,22260.00,28431.00
935,22272.00,30184.00
936,22260.00,28201.00
937,22263.00,29360.00
938,22263.00,27774.00
939,22260.00,25220.00
940,22320.00,24412.00
941,22320.00,29462.00
942,22320.00,32782.00
943,22320.00,33028.00
944,22320.00,26865.00
945,22320.00,25959.00
946,22323.00,29104.00
947,22320.00,29402.00
948,22320.00,29591.00
949,22320.00,31239.00
950,22323.00,24585.00
951,22320.00,32649.00
952,22323.00,32020.00
953,22320.00,32281.00
954,22320.00,26149.00
955,22323.00,26995.00
956,22323.00,25518.00
957,22320.00,29421.00
958,22380.00,30884.00
959,22380.00,25438.00
960,22380.00,33271.00
961,22380.00,27131.00
962,22380.00,28074.00
963,22440.00,33581.00
964,22440.00,34122.00
965,22440.00,25010.00
966,22440.00,28615.00
967,22440.00,28545.00
968,22500.00,33132.00
969,22500.00,33381.00
970,22500.00,31511.00
971,22560.00,31124.00
972,22560.00,32618.00
973,22560.00,30067.00
974,22560.00,25211.00
975,22560.00,33207.00
976,22560.00,27808.00
977,22560.00,31931.00
978,22560.00,30907.00
979,22560.00,26880.00
980,22563.00,27904.00
981,22560.00,30425.00
982,22560.00,29515.00
983,22563.00,29429.00
984,22560.00,28999.00
985,22560.00,28844.00
986,22563.00,32033.00
987,22560.00,31742.00
988,22563.00,26775.00
989,22560.00,30472.00
990,22560.00,33160.00
991,22560.00,29297.00
992,22560.00,33114.00
993,22560.00,26636.00
994,22566.00,27726.00
995,22560.00,28065.00
996,22569.00,33918.00
997,22563.00,30778.00
998,22560.00,33853.00
999,22560.00,29395.00
